CustomerID,NextPurchaseDay,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value,NextPurchaseDayRange
17427,300,1,3,1,0,100.8,0,3,0,0,1,0
15175,300,1,3,1,0,224.14,0,3,0,0,1,0
13960,50,1,3,1,0,128.1,0,3,0,0,1,0
17528,12,1,3,5,0,1662.45,0,3,0,0,1,1
16361,31,1,3,1,0,334.94,0,3,0,0,1,1
13886,300,1,3,1,0,243.56,0,3,0,0,1,0
13354,300,1,3,1,0,743.53,0,3,0,0,1,0
15050,46,1,3,3,0,1308.06,0,3,0,0,1,0
13503,300,1,3,1,0,216.85,0,3,0,0,1,0
14681,67,1,3,2,0,105,0,3,0,0,1,0
16653,55,1,3,2,0,1072.12,0,3,0,0,1,0
16574,300,1,3,1,0,451.44,0,3,0,0,1,0
13759,300,1,3,2,0,659.41,0,3,0,0,1,0
17813,14,1,3,4,0,1557.97,0,3,0,0,1,1
15949,55,1,3,1,0,237.04,0,3,0,0,1,0
13364,300,1,3,2,0,2.13E-14,0,3,0,0,1,0
16268,300,1,3,2,0,667.65,0,3,0,0,1,0
17552,11,1,3,1,0,615.39,0,3,0,0,1,1
18053,300,0,3,2,0,297.07,0,3,0,0,1,0
16101,17,0,3,1,0,1290.7,0,3,0,0,1,1
15565,20,0,3,1,0,88.8,0,3,0,0,1,1
18217,11,0,3,1,0,317.9,0,3,0,0,1,1
13954,13,0,3,2,0,439.92,0,3,0,0,1,1
15593,300,0,3,1,0,199.8,0,3,0,0,1,0
13095,300,0,3,1,0,74.4,0,3,0,0,1,0
15287,28,0,3,1,0,340.98,0,3,0,0,1,1
13347,300,0,3,1,0,341.36,0,3,0,0,1,0
15185,300,0,3,1,0,310.62,0,3,0,0,1,0
16404,300,0,3,1,0,443.05,0,3,0,0,1,0
16613,300,0,3,1,0,618.59,0,3,0,0,1,0
13558,67,20,3,3,0,445.93,0,3,0,0,1,0
13882,46,19,3,4,0,375.49,0,3,0,0,1,0
14138,300,49,3,2,0,982.38,0,3,0,0,1,0
17086,40,19,3,4,0,1482.51,0,3,0,0,1,0
13587,77,50,3,2,0,646.4,0,3,0,0,1,0
16104,300,20,3,1,0,302.36,0,3,0,0,1,0
13259,300,20,3,1,0,292.32,0,3,0,0,1,0
16248,300,20,3,1,0,152.94,0,3,0,0,1,0
15612,300,20,3,2,0,195.15,0,3,0,0,1,0
15787,64,20,3,1,0,492.05,0,3,0,0,1,0
16595,300,20,3,1,0,360.16,0,3,0,0,1,0
13260,300,20,3,1,0,557.62,0,3,0,0,1,0
15821,46,20,3,1,0,254.18,0,3,0,0,1,0
18088,300,20,3,1,0,167.67,0,3,0,0,1,0
16685,300,20,3,2,0,324.24,0,3,0,0,1,0
13193,300,20,3,1,0,117.88,0,3,0,0,1,0
13212,71,20,3,2,0,291.47,0,3,0,0,1,0
14801,300,20,3,1,0,193.14,0,3,0,0,1,0
16380,300,20,3,1,0,1780.59,0,3,0,0,1,0
16921,300,20,3,1,0,169.79,0,3,0,0,1,0
17668,300,49,3,2,0,347.75,0,3,0,0,1,0
15275,300,50,3,2,0,609.19,0,3,0,0,1,0
16790,92,50,3,5,0,1302.5,0,3,0,0,1,0
18164,300,50,3,2,0,394.7,0,3,0,0,1,0
13318,300,49,3,3,0,640.76,0,3,0,0,1,0
16322,300,49,3,2,0,326.75,0,3,0,0,1,0
16602,300,50,3,2,0,494.73,0,3,0,0,1,0
17289,117,50,3,3,0,768.8,0,3,0,0,1,0
15156,300,49,3,3,0,961.49,0,3,0,0,1,0
13710,300,50,3,1,0,180.48,0,3,0,0,1,0
16732,300,50,3,1,0,603.75,0,3,0,0,1,0
15066,67,50,3,1,0,-133,0,3,0,0,1,0
17964,300,50,3,1,0,209.94,0,3,0,0,1,0
14140,99,50,3,2,0,935.05,0,3,0,0,1,0
17219,300,50,3,1,0,114.23,0,3,0,0,1,0
14910,66,50,3,2,0,212.44,0,3,0,0,1,0
16505,300,50,3,1,0,777.6,0,3,0,0,1,0
15957,300,50,3,1,0,428.89,0,3,0,0,1,0
15406,83,50,3,1,0,258.42,0,3,0,0,1,0
18123,96,50,3,1,0,323.48,0,3,0,0,1,0
13272,90,50,3,1,0,135.6,0,3,0,0,1,0
15043,300,50,3,1,0,537,0,3,0,0,1,0
17313,103,50,3,1,0,2328.84,0,3,0,0,1,0
16284,70,50,3,1,0,424.57,0,3,0,0,1,0
18216,300,50,3,1,0,481.75,0,3,0,0,1,0
17022,300,50,3,1,0,71,0,3,0,0,1,0
15153,300,50,3,1,0,329.25,0,3,0,0,1,0
16759,79,19,3,3,0,789.79,0,3,0,0,1,0
16751,300,19,3,1,0,1764.72,0,3,0,0,1,0
12893,300,19,3,1,0,188.14,0,3,0,0,1,0
14836,61,19,3,1,0,76.05,0,3,0,0,1,0
17011,300,19,3,1,0,270.9,0,3,0,0,1,0
17038,300,19,3,1,0,112.4,0,3,0,0,1,0
14968,300,19,3,1,0,147.59,0,3,0,0,1,0
16516,300,19,3,1,0,101.7,0,3,0,0,1,0
13522,300,19,3,1,0,125.8,0,3,0,0,1,0
15986,300,19,3,1,0,168.12,0,3,0,0,1,0
13992,300,19,3,1,0,76.8,0,3,0,0,1,0
14354,300,19,3,2,0,163.62,0,3,0,0,1,0
14234,32,19,3,1,0,209.48,0,3,0,0,1,0
16986,30,19,3,1,0,83.2,0,3,0,0,1,1
16953,300,19,3,1,0,20.8,0,3,0,0,1,0
18274,72,19,3,1,0,175.92,0,3,0,0,1,0
15450,300,19,3,1,0,429.84,0,3,0,0,1,0
15531,300,19,3,2,0,2007.44,0,3,0,0,1,0
13471,72,49,3,2,0,985.18,0,3,0,0,1,0
13521,109,49,3,2,0,805.77,0,3,0,0,1,0
14251,62,49,3,1,0,482.28,0,3,0,0,1,0
13436,300,49,3,1,0,196.89,0,3,0,0,1,0
15520,300,49,3,1,0,343.5,0,3,0,0,1,0
15877,102,49,3,2,0,198.52,0,3,0,0,1,0
14698,68,49,3,1,0,157.16,0,3,0,0,1,0
13298,300,49,3,1,0,360,0,3,0,0,1,0
14569,300,49,3,1,0,227.39,0,3,0,0,1,0
16688,59,49,3,1,0,145.7,0,3,0,0,1,0
13404,85,49,3,1,0,34.68,0,3,0,0,1,0
12985,60,18,3,2,0,461.24,0,3,0,0,1,0
15503,300,292,0,1,0,147.09,0,0,0,1,0,0
17251,300,292,0,1,0,283.28,0,0,0,1,0,0
17126,236,229,0,3,0,505.32,0,0,0,1,0,0
15224,300,288,0,3,0,310.48,0,0,0,1,0,0
16367,300,231,0,2,0,804.49,0,0,0,1,0,0
14413,300,292,0,1,0,122.7,0,0,0,1,0,0
18004,300,292,0,1,0,169.47,0,0,0,1,0,0
16665,300,292,0,1,0,135.4,0,0,0,1,0,0
15454,300,292,0,1,0,179.1,0,0,0,1,0,0
15361,300,291,0,1,0,418.92,0,0,0,1,0,0
15689,360,291,0,1,0,103.5,0,0,0,1,0,0
14544,337,291,0,1,0,1121.92,0,0,0,1,0,0
17303,300,291,0,1,0,250.04,0,0,0,1,0,0
14639,239,221,0,4,0,1202.98,0,0,0,1,0,0
17524,300,291,0,1,0,145,0,0,0,1,0,0
17890,300,252,0,2,0,602.09,0,0,0,1,0,0
17371,344,291,0,1,0,97.63,0,0,0,1,0,0
15777,312,247,0,4,0,727.65,0,0,0,1,0,0
14176,300,227,0,4,0,414.45,0,0,0,1,0,0
13948,300,290,0,1,0,102,0,0,0,1,0,0
16499,300,290,0,3,0,118.9,0,0,0,1,0,0
13008,300,253,0,2,0,178.47,0,0,0,1,0,0
16202,300,290,0,1,0,365.27,0,0,0,1,0,0
18141,300,290,0,1,0,-35.4,0,0,0,1,0,0
16262,300,290,0,1,0,-31.65,0,0,0,1,0,0
17194,324,290,0,1,0,252.62,0,0,0,1,0,0
15983,338,290,0,1,0,324.72,0,0,0,1,0,0
16812,300,290,0,1,0,479.35,0,0,0,1,0,0
17912,300,240,0,4,0,190.46,0,0,0,1,0,0
13496,348,288,0,2,0,465.61,0,0,0,1,0,0
13295,300,289,0,1,0,201.2,0,0,0,1,0,0
17525,300,289,0,1,0,422.7,0,0,0,1,0,0
16134,333,284,0,2,0,269.13,0,0,0,1,0,0
17551,300,289,0,1,0,306.84,0,0,0,1,0,0
18050,300,289,0,1,0,74.4,0,0,0,1,0,0
13124,309,269,0,2,0,2574.12,0,0,0,1,0,0
15456,300,270,0,3,0,447.22,0,0,0,1,0,0
17752,300,289,0,1,0,80.64,0,0,0,1,0,0
17044,306,261,0,2,0,-51.05,0,0,0,1,0,0
13829,300,289,0,1,0,-102,0,0,0,1,0,0
17820,300,267,0,2,0,-24.05,0,0,0,1,0,0
15664,309,289,0,1,0,-27.8,0,0,0,1,0,0
17496,300,288,0,1,0,271.05,0,0,0,1,0,0
17062,300,243,0,3,0,240.04,0,0,0,1,0,0
17951,315,284,0,2,0,96.3,0,0,0,1,0,0
15100,261,260,0,2,0,-109.5,0,0,0,1,0,0
15789,300,288,0,1,0,351.3,0,0,0,1,0,0
16560,332,288,0,1,0,332.18,0,0,0,1,0,0
17580,300,242,0,3,0,215.72,0,0,0,1,0,0
18269,300,288,0,1,0,-29.7,0,0,0,1,0,0
14373,300,288,0,1,0,76.55,0,0,0,1,0,0
18176,300,283,0,2,0,448.65,0,0,0,1,0,0
17691,300,288,0,1,0,147.9,0,0,0,1,0,0
15197,321,261,0,3,0,769.48,0,0,0,1,0,0
13874,300,288,0,1,0,540.45,0,0,0,1,0,0
15204,300,287,0,1,0,316.58,0,0,0,1,0,0
15160,300,287,0,1,0,158.16,0,0,0,1,0,0
13033,300,287,0,1,0,190.55,0,0,0,1,0,0
16885,306,287,0,1,0,190.65,0,0,0,1,0,0
17913,300,285,0,1,0,218.05,0,0,0,1,0,0
17343,300,285,0,1,0,193.64,0,0,0,1,0,0
18256,300,284,0,1,0,-50.1,0,0,0,1,0,0
15279,300,284,0,1,0,290.51,0,0,0,1,0,0
17621,291,242,0,3,0,857.98,0,0,0,1,0,0
14119,300,284,0,1,0,-19.9,0,0,0,1,0,0
13369,300,284,0,1,0,-44.53,0,0,0,1,0,0
15460,300,284,0,1,0,216.76,0,0,0,1,0,0
16270,300,283,0,1,0,1141.24,0,0,0,1,0,0
13487,288,283,0,1,0,193.15,0,0,0,1,0,0
17239,300,242,0,2,0,379.95,0,0,0,1,0,0
15562,300,281,0,1,0,134.55,0,0,0,1,0,0
13922,300,281,0,1,0,172.25,0,0,0,1,0,0
13165,305,281,0,1,0,354.64,0,0,0,1,0,0
13304,300,281,0,1,0,300.42,0,0,0,1,0,0
13284,300,252,0,2,0,196.15,0,0,0,1,0,0
14114,294,260,0,1,0,195.13,0,0,0,1,0,0
15447,300,260,0,1,0,155.17,0,0,0,1,0,0
16315,300,260,0,1,0,226.37,0,0,0,1,0,0
15510,300,260,0,1,0,250,0,0,0,1,0,0
14229,222,221,0,3,0,208.56,0,0,0,1,0,0
17406,261,260,0,1,0,-6.2,0,0,0,1,0,0
13473,270,260,0,1,0,-5.1,0,0,0,1,0,0
18085,300,260,0,1,0,386.05,0,0,0,1,0,0
13385,300,259,0,1,0,534.57,0,0,0,1,0,0
15213,300,248,0,3,0,325.05,0,0,0,1,0,0
18106,300,259,0,1,0,430.7,0,0,0,1,0,0
16593,228,208,0,2,0,255.5,0,0,0,1,0,0
13064,264,257,0,1,0,203.3,0,0,0,1,0,0
17064,263,257,0,1,0,147.85,0,0,0,1,0,0
12872,300,256,0,1,0,221.44,0,0,0,1,0,0
15316,300,256,0,1,0,165,0,0,0,1,0,0
14238,300,256,0,1,0,146.85,0,0,0,1,0,0
13859,300,256,0,1,0,201.16,0,0,0,1,0,0
18212,300,256,0,1,0,248.42,0,0,0,1,0,0
18233,300,255,0,1,0,440,0,0,0,1,0,0
17018,285,255,0,1,0,405,0,0,0,1,0,0
12346,300,255,0,2,0,0,0,0,0,1,0,0
13898,300,255,0,1,0,155.93,0,0,0,1,0,0
16997,300,212,0,3,0,702,0,0,0,1,0,0
15395,300,255,0,1,0,107.45,0,0,0,1,0,0
13693,300,255,0,2,0,-32,0,0,0,1,0,0
14090,300,254,0,1,0,76.32,0,0,0,1,0,0
15171,316,254,0,1,0,-255,0,0,0,1,0,0
13502,256,253,0,1,0,114.6,0,0,0,1,0,0
14784,297,253,0,1,0,114.68,0,0,0,1,0,0
17418,281,253,0,1,0,167.39,0,0,0,1,0,0
15262,300,253,0,1,0,178.95,0,0,0,1,0,0
17862,300,253,0,1,0,330.9,0,0,0,1,0,0
17771,267,253,0,1,0,115.8,0,0,0,1,0,0
15422,300,253,0,2,0,97.7,0,0,0,1,0,0
15174,300,252,0,1,0,135.75,0,0,0,1,0,0
16387,300,252,0,1,0,94.36,0,0,0,1,0,0
17094,300,248,0,2,0,270.2,0,0,0,1,0,0
12970,300,230,0,4,0,452.24,0,0,0,1,0,0
17889,288,252,0,1,0,101.85,0,0,0,1,0,0
17714,300,250,0,1,0,153,0,0,0,1,0,0
14450,254,250,0,1,0,161.03,0,0,0,1,0,0
15167,300,250,0,1,0,163,0,0,0,1,0,0
14068,300,250,0,1,0,265.85,0,0,0,1,0,0
13068,309,249,0,1,0,165,0,0,0,1,0,0
14744,252,211,0,6,0,691.58,0,0,0,1,0,0
14368,300,249,0,1,0,155,0,0,0,1,0,0
15497,295,242,0,2,0,968.1,0,0,0,1,0,0
13819,245,212,0,2,0,715.3,0,0,0,1,0,0
14782,300,249,0,1,0,200.1,0,0,0,1,0,0
15820,300,249,0,1,0,206.98,0,0,0,1,0,0
13396,253,242,0,2,0,370.92,0,0,0,1,0,0
13551,300,249,0,1,0,91.8,0,0,0,1,0,0
15052,300,249,0,1,0,215.78,0,0,0,1,0,0
14130,300,249,0,1,0,483.86,0,0,0,1,0,0
15222,300,248,0,1,0,585,0,0,0,1,0,0
13615,300,242,0,2,0,399.99,0,0,0,1,0,0
15967,295,248,0,1,0,173.8,0,0,0,1,0,0
16757,300,248,0,1,0,106.83,0,0,0,1,0,0
18277,300,248,0,1,0,-12.75,0,0,0,1,0,0
13703,300,248,0,1,0,99.5,0,0,0,1,0,0
16222,300,248,0,1,0,846.72,0,0,0,1,0,0
14248,300,248,0,1,0,302.58,0,0,0,1,0,0
13002,300,248,0,1,0,120.95,0,0,0,1,0,0
14548,315,247,0,1,0,326.4,0,0,0,1,0,0
13837,313,247,0,1,0,113.7,0,0,0,1,0,0
17118,300,247,0,1,0,157.02,0,0,0,1,0,0
14616,249,214,0,2,0,247.68,0,0,0,1,0,0
14233,261,240,0,2,0,630.95,0,0,0,1,0,0
16124,300,246,0,2,0,187.15,0,0,0,1,0,0
13754,285,247,0,1,0,156,0,0,0,1,0,0
13506,300,242,0,2,0,151.7,0,0,0,1,0,0
17540,292,246,0,2,0,260.3,0,0,0,1,0,0
13328,300,246,0,1,0,1308.48,0,0,0,1,0,0
13174,300,246,0,1,0,692.3,0,0,0,1,0,0
17180,260,246,0,2,0,246.09,0,0,0,1,0,0
14133,245,212,0,4,0,592.89,0,0,0,1,0,0
15079,257,221,0,2,0,365.34,0,0,0,1,0,0
17329,301,245,0,1,0,243.36,0,0,0,1,0,0
14805,260,243,0,1,0,109.25,0,0,0,1,0,0
16897,300,229,0,3,0,213.03,0,0,0,1,0,0
15579,300,232,0,2,0,348.6,0,0,0,1,0,0
13161,300,243,0,1,0,112.75,0,0,0,1,0,0
15415,300,243,0,1,0,572.81,0,0,0,1,0,0
17431,300,243,0,1,0,403.3,0,0,0,1,0,0
15448,300,242,0,1,0,494.64,0,0,0,1,0,0
14467,266,242,0,1,0,131.7,0,0,0,1,0,0
18095,274,242,0,1,0,205.3,0,0,0,1,0,0
16403,244,242,0,1,0,177.5,0,0,0,1,0,0
17619,300,242,0,1,0,218.52,0,0,0,1,0,0
13600,300,242,0,1,0,219.52,0,0,0,1,0,0
14496,300,271,0,1,0,234.47,0,0,0,1,0,0
14627,300,271,0,1,0,-21.85,0,0,0,1,0,0
17356,300,271,0,1,0,178.22,0,0,0,1,0,0
14850,300,271,0,1,0,325.75,0,0,0,1,0,0
13606,275,271,0,1,0,70.02,0,0,0,1,0,0
13494,300,271,0,1,0,316.26,0,0,0,1,0,0
14549,300,271,0,1,0,289.24,0,0,0,1,0,0
15940,300,271,0,2,0,31.8,0,0,0,1,0,0
14665,228,226,0,3,0,731.66,0,0,0,1,0,0
14457,300,240,0,1,0,113.64,0,0,0,1,0,0
14411,300,240,0,1,0,1063,0,0,0,1,0,0
15226,300,240,0,1,0,154.41,0,0,0,1,0,0
13894,242,240,0,1,0,160.85,0,0,0,1,0,0
18250,273,240,0,1,0,349.27,0,0,0,1,0,0
17223,300,240,0,1,0,133.95,0,0,0,1,0,0
17337,248,210,0,4,0,1419.42,0,0,0,1,0,0
16405,242,240,0,1,0,6.85,0,0,0,1,0,0
16030,300,212,0,1,0,331.24,0,0,0,1,0,0
13800,300,212,0,1,0,558.32,0,0,0,1,0,0
13581,300,212,0,1,0,118,0,0,0,1,0,0
14497,245,212,0,1,0,475.37,0,0,0,1,0,0
13171,250,229,0,2,0,119.55,0,0,0,1,0,0
17472,300,218,0,3,0,710.29,0,0,0,1,0,0
17255,259,229,0,1,0,112.46,0,0,0,1,0,0
16084,300,229,0,1,0,436.18,0,0,0,1,0,0
15236,300,228,0,1,0,321.05,0,0,0,1,0,0
14431,230,228,0,1,0,-72.6,0,0,0,1,0,0
16738,300,227,0,1,0,3.75,0,0,0,1,0,0
13893,300,227,0,1,0,821.1,0,0,0,1,0,0
14346,266,227,0,1,0,262.44,0,0,0,1,0,0
16431,232,227,0,2,0,343.93,0,0,0,1,0,0
16317,296,227,0,2,0,1033.34,0,0,0,1,0,0
16073,300,221,0,2,0,94.35,0,0,0,1,0,0
14760,300,224,0,2,0,53.8,0,0,0,1,0,0
14897,244,226,0,2,0,795.56,0,0,0,1,0,0
16509,300,226,0,1,0,363.7,0,0,0,1,0,0
14386,300,226,0,1,0,142.4,0,0,0,1,0,0
15670,300,226,0,1,0,173.05,0,0,0,1,0,0
16494,300,226,0,1,0,826.53,0,0,0,1,0,0
16148,300,226,0,1,0,76.32,0,0,0,1,0,0
14754,251,225,0,1,0,228.27,0,0,0,1,0,0
18138,300,225,0,1,0,152.65,0,0,0,1,0,0
14379,251,225,0,1,0,110.98,0,0,0,1,0,0
14371,300,225,0,1,0,100.5,0,0,0,1,0,0
12852,300,220,0,2,0,299.75,0,0,0,1,0,0
13904,300,224,0,2,0,332.64,0,0,0,1,0,0
13932,300,224,0,1,0,307.4,0,0,0,1,0,0
16765,300,224,0,1,0,34,0,0,0,1,0,0
17838,262,222,0,1,0,752.14,0,0,0,1,0,0
12988,300,222,0,1,0,535.32,0,0,0,1,0,0
13044,300,221,0,1,0,560.47,0,0,0,1,0,0
17994,216,208,0,2,0,535.88,0,0,0,1,0,0
16546,300,220,0,1,0,487.75,0,0,0,1,0,0
16349,300,220,0,1,0,53.5,0,0,0,1,0,0
16913,300,220,0,1,0,113.44,0,0,0,1,0,0
18114,300,220,0,1,0,220.1,0,0,0,1,0,0
15303,300,220,0,1,0,574.02,0,0,0,1,0,0
13421,250,220,0,2,0,822.94,0,0,0,1,0,0
17499,300,219,0,1,0,622.88,0,0,0,1,0,0
15397,300,219,0,1,0,94,0,0,0,1,0,0
14276,278,211,0,3,0,664.24,0,0,0,1,0,0
17135,237,219,0,3,0,469.39,0,0,0,1,0,0
17711,279,219,0,1,0,220.53,0,0,0,1,0,0
16208,245,219,0,1,0,497.59,0,0,0,1,0,0
18068,300,219,0,1,0,101.7,0,0,0,1,0,0
15590,300,219,0,1,0,-30.19,0,0,0,1,0,0
17171,300,219,0,1,0,224.91,0,0,0,1,0,0
15121,238,218,0,1,0,295.15,0,0,0,1,0,0
17117,300,218,0,1,0,116.2,0,0,0,1,0,0
12945,300,218,0,1,0,462.95,0,0,0,1,0,0
18056,300,218,0,1,0,363.65,0,0,0,1,0,0
16072,300,218,0,1,0,584.32,0,0,0,1,0,0
15543,300,218,0,1,0,127.86,0,0,0,1,0,0
13751,300,218,0,1,0,296.25,0,0,0,1,0,0
15847,300,218,0,2,0,389.27,0,0,0,1,0,0
14470,276,217,0,1,0,297.64,0,0,0,1,0,0
13753,300,217,0,1,0,741.26,0,0,0,1,0,0
13666,227,217,0,2,0,64.05,0,0,0,1,0,0
13973,300,217,0,1,0,264.7,0,0,0,1,0,0
15990,243,217,0,1,0,401.37,0,0,0,1,0,0
13684,300,215,0,2,0,64.23,0,0,0,1,0,0
14157,266,215,0,2,0,244.72,0,0,0,1,0,0
14036,300,214,0,1,0,626.65,0,0,0,1,0,0
13675,252,214,0,1,0,308.44,0,0,0,1,0,0
16667,300,214,0,2,0,570.13,0,0,0,1,0,0
16339,300,214,0,1,0,109.95,0,0,0,1,0,0
14046,300,214,0,1,0,154.99,0,0,0,1,0,0
13292,300,214,0,2,0,578.94,0,0,0,1,0,0
17165,300,214,0,1,0,158.68,0,0,0,1,0,0
17462,224,214,0,1,0,463.41,0,0,0,1,0,0
16078,300,270,0,1,0,79.2,0,0,0,1,0,0
15709,300,270,0,1,0,133.25,0,0,0,1,0,0
15319,300,270,0,1,0,204.5,0,0,0,1,0,0
16212,262,211,0,2,0,489,0,0,0,1,0,0
15257,300,211,0,2,0,232.15,0,0,0,1,0,0
13166,300,239,0,2,0,414.7,0,0,0,1,0,0
13497,300,239,0,1,0,194.55,0,0,0,1,0,0
15733,300,239,0,1,0,162.3,0,0,0,1,0,0
12834,300,239,0,1,0,312.38,0,0,0,1,0,0
16792,300,239,0,2,0,110.38,0,0,0,1,0,0
15636,279,239,0,1,0,306.7,0,0,0,1,0,0
12873,300,239,0,1,0,374,0,0,0,1,0,0
17923,300,239,0,1,0,207.5,0,0,0,1,0,0
15087,300,211,0,1,0,306.94,0,0,0,1,0,0
16159,300,211,0,1,0,348.2,0,0,0,1,0,0
17995,300,211,0,1,0,76.1,0,0,0,1,0,0
17789,300,211,0,1,0,225.9,0,0,0,1,0,0
15393,265,211,0,1,0,124.1,0,0,0,1,0,0
14886,300,269,0,1,0,364.8,0,0,0,1,0,0
13626,300,269,0,1,0,257.23,0,0,0,1,0,0
16960,272,262,0,2,0,350.49,0,0,0,1,0,0
13841,300,269,0,1,0,85,0,0,0,1,0,0
17701,300,269,0,1,0,417.95,0,0,0,1,0,0
16162,300,269,0,1,0,37.4,0,0,0,1,0,0
15691,300,269,0,1,0,136.8,0,0,0,1,0,0
13781,300,210,0,1,0,127.84,0,0,0,1,0,0
14023,300,210,0,2,0,584.07,0,0,0,1,0,0
14304,301,268,0,1,0,383.45,0,0,0,1,0,0
16634,300,268,0,1,0,53.1,0,0,0,1,0,0
16055,300,209,0,1,0,134.8,0,0,0,1,0,0
17501,300,209,0,2,0,288.6,0,0,0,1,0,0
16230,300,208,0,2,0,542.03,0,0,0,1,0,0
15124,315,267,0,1,0,90.75,0,0,0,1,0,0
14597,326,267,0,1,0,165.1,0,0,0,1,0,0
13917,288,267,0,1,0,65.38,0,0,0,1,0,0
13062,300,267,0,1,0,346.98,0,0,0,1,0,0
15192,336,267,0,1,0,422.99,0,0,0,1,0,0
15184,247,236,0,1,0,235.23,0,0,0,1,0,0
14453,300,236,0,1,0,119.93,0,0,0,1,0,0
16529,300,236,0,1,0,455.25,0,0,0,1,0,0
17531,275,236,0,1,0,296.7,0,0,0,1,0,0
16117,300,208,0,1,0,232.21,0,0,0,1,0,0
16967,300,208,0,1,0,319.02,0,0,0,1,0,0
15405,300,208,0,1,0,349.1,0,0,0,1,0,0
16659,300,208,0,1,0,39.12,0,0,0,1,0,0
17123,300,266,0,1,0,345.3,0,0,0,1,0,0
12922,300,266,0,1,0,405.38,0,0,0,1,0,0
17939,300,207,0,1,0,99.14,0,0,0,1,0,0
13833,300,207,0,1,0,384.8,0,0,0,1,0,0
17899,300,207,0,1,0,155.8,0,0,0,1,0,0
15007,300,207,0,1,0,156.91,0,0,0,1,0,0
17941,300,265,0,1,0,304.56,0,0,0,1,0,0
17053,300,206,0,2,0,496.38,0,0,0,1,0,0
12844,276,265,0,1,0,174.88,0,0,0,1,0,0
17553,300,234,0,1,0,1487.6,0,0,0,1,0,0
13075,300,234,0,1,0,919.61,0,0,0,1,0,0
13850,304,234,0,1,0,1595.48,0,0,0,1,0,0
14076,300,234,0,1,0,122.47,0,0,0,1,0,0
13805,252,234,0,1,0,500.24,0,0,0,1,0,0
17887,300,234,0,1,0,111.35,0,0,0,1,0,0
15374,300,206,0,1,0,168,0,0,0,1,0,0
16102,234,206,0,2,0,1392.84,0,0,0,1,0,0
16835,300,206,0,1,0,99.1,0,0,0,1,0,0
14972,300,206,0,1,0,114.77,0,0,0,1,0,0
17514,300,206,0,1,0,208.65,0,0,0,1,0,0
12917,300,206,0,1,0,594,0,0,0,1,0,0
13045,300,264,0,1,0,305.28,0,0,0,1,0,0
13099,300,264,0,1,0,207.36,0,0,0,1,0,0
16808,267,264,0,1,0,121.92,0,0,0,1,0,0
14436,300,233,0,1,0,89.06,0,0,0,1,0,0
18027,300,233,0,1,0,115.31,0,0,0,1,0,0
16674,249,233,0,1,0,122.2,0,0,0,1,0,0
14171,300,233,0,1,0,363.79,0,0,0,1,0,0
16591,300,232,0,1,0,213.5,0,0,0,1,0,0
15774,300,232,0,1,0,270.8,0,0,0,1,0,0
16930,276,232,0,2,0,207.11,0,0,0,1,0,0
16533,248,232,0,1,0,376.97,0,0,0,1,0,0
14432,255,232,0,2,0,416.53,0,0,0,1,0,0
13697,300,262,0,1,0,151.3,0,0,0,1,0,0
13028,287,262,0,1,0,-1.64,0,0,0,1,0,0
14345,300,262,0,1,0,108.98,0,0,0,1,0,0
16648,290,262,0,1,0,-19.8,0,0,0,1,0,0
15489,275,262,0,1,0,-44.25,0,0,0,1,0,0
16164,290,262,0,1,0,-19.95,0,0,0,1,0,0
16830,300,262,0,1,0,325.91,0,0,0,1,0,0
17495,300,230,0,2,0,497.56,0,0,0,1,0,0
14485,300,262,0,1,0,165.75,0,0,0,1,0,0
13868,300,230,0,2,0,3192.54,0,0,0,1,0,0
17812,317,262,0,1,0,43.47,0,0,0,1,0,0
15423,300,262,0,1,0,43.5,0,0,0,1,0,0
16352,284,231,0,1,0,204.92,0,0,0,1,0,0
16884,300,231,0,2,0,429.84,0,0,0,1,0,0
15830,242,231,0,1,0,576,0,0,0,1,0,0
15576,300,231,0,1,0,940.67,0,0,0,1,0,0
18105,300,231,0,1,0,113.48,0,0,0,1,0,0
14974,300,231,0,1,0,114.39,0,0,0,1,0,0
17947,300,231,0,1,0,176.68,0,0,0,1,0,0
18104,300,231,0,1,0,754.64,0,0,0,1,0,0
13271,300,231,0,2,0,178.26,0,0,0,1,0,0
15414,266,231,0,1,0,385.3,0,0,0,1,0,0
17999,300,231,0,1,0,191.72,0,0,0,1,0,0
17595,289,231,0,1,0,157.9,0,0,0,1,0,0
14528,300,231,0,1,0,364.22,0,0,0,1,0,0
17432,283,231,0,1,0,175.89,0,0,0,1,0,0
13853,274,261,0,1,0,-33.2,0,0,0,1,0,0
17636,312,261,0,1,0,-19.63,0,0,0,1,0,0
18130,274,261,0,1,0,-13.65,0,0,0,1,0,0
14950,312,261,0,1,0,-9.95,0,0,0,1,0,0
14853,307,261,0,1,0,-12.75,0,0,0,1,0,0
14860,312,261,0,1,0,-1.7,0,0,0,1,0,0
16376,314,261,0,2,0,103.27,0,0,0,1,0,0
14804,300,261,0,1,0,353.27,0,0,0,1,0,0
15060,322,261,0,1,0,16.61,0,0,0,1,0,0
15028,289,261,0,1,0,114.7,0,0,0,1,0,0
15904,300,261,0,1,0,164.68,0,0,0,1,0,0
16789,300,261,0,1,0,80.8,0,0,0,1,0,0
